GEOG,2000_POP,2010_POP,TOT_POP,UND19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,MedIncFam_Hcost,MedIncFam_Tcost,MedIncFam_HTcost,Ret_Hcost,Ret_Tcost,Ret_HTcost,SPFam_Hcost,SPFam_Tcost,SPFam_HTcost,ModIncFam_Hcost,ModIncFam_Tcost,ModIncFam_HTcost,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,WALKSCORE,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,ONLY_ENGLISH,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV
Mount Greenwood,18820,19093,19029.0,5407.0,3566.0,4108.0,3864.0,1103.0,650.0,331.0,37.022031366691564,15730.0,2090.0,589.0,368.0,252.0,18281.0,14799.0,9784.0,9333.0,433.0,5015.0,163.0,8988.0,7715.0,459.0,593.0,195.0,26.0,N/A,241.0,2020.0,3210.0,1102.0,12328.0,514.0,3082.0,3350.0,968.0,2896.0,1518.0,633.0,869.0,1034.0,1141.0,1826.0,1070.0,91443.9088518843,6573.0,5705.0,868.0,477.0,7050.0,6177.0,27.0,40.0,134.0,657.0,6.2816256439610765,209.0,1079.0,5162.0,600.0,,408.0,1734.0,3589.0,882.0,437.0,729.0,4070.0,846.0,60.0,227366.18798955614,9969.0,Public Administration,Education,Health Care,Retail Trade,Accommodation and Food Service,1960.0,1862.0,1092.0,738.0,638.0,2804.0,Education,Retail Trade,Health Care,Administration,Accommodation and Food Service,1028.0,472.0,406.0,236.0,220.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Mount Greenwood,4386.0,3402.0,323.0,248.0,194.0,Outside of Chicago,Mount Greenwood,Beverly,Morgan Park,Chicago Lawn,1801.0,194.0,90.0,73.0,35.0,,,,,,,,,,,,,,,,20779,,,,,,,,,,2.569410486,1735.1765477858312,747.927257690118150,0.4310381319091186,19.691162680790509,0.01134821854635909,7.919742929514460,0.004564228890495571,36.744147865987138,0.021176028406374232,524.149192564147260,0.30207254312708803,0.181815786957802,0.00010478229848703736,365.265753754679390,0.2105063915373776,n/a,n/a,30.374985146817092,0.017505414757695428,2.922489366819744,0.0016842605270045755,1693.0,2006.0,990.0,1884.0,4687.0,379.0,1886.0,459.0,26.0,13.0,420.0,1029.0,277.0,229.0,523.0,1034.0,553.0,257.0,224.0,3999.0,2585.0,1099.0,315.0,16753.0,764.0,17517.0,16185.0,1332.0,297.0,16185.0,687.0,63.0,44.0,148.0,42.0,42.0,38.0,268.0,0.0,17127,723,672,61,237,,,,,,,,,,,,,,,,,,
Near North Side,72811,80484,86343.0,7512.0,35736.0,15539.0,14245.0,8244.0,3812.0,1255.0,34.972330729166664,62243.0,4627.0,7376.0,9906.0,2191.0,84334.0,80285.0,59521.0,56550.0,2971.0,20764.0,4686.0,50978.0,14787.0,1462.0,13765.0,18063.0,2901.0,N/A,22549.0,26284.0,5031.0,733.0,72447.0,1757.0,3854.0,7536.0,2222.0,29795.0,27283.0,9621.0,5836.0,8272.0,6537.0,8760.0,15571.0,88651.13966651369,54597.0,22311.0,32286.0,9377.0,63974.0,1592.0,1877.0,473.0,1595.0,58414.0,3.7153909016616726,16804.0,24719.0,13683.0,8768.0,,36406.0,18627.0,7472.0,1152.0,317.0,1007.0,5581.0,6474.0,7516.0,407659.0076590077,46703.0,Professional,Finance,Health Care,Education,Accommodation and Food Service,10014.0,6075.0,4789.0,3976.0,3100.0,161464.0,Accommodation and Food Service,Professional,Retail Trade,Health Care,Information,28312.0,25300.0,17596.0,14138.0,12945.0,The Loop,Outside of Chicago,Near North Side,Near West Side,Lincoln Park,15170.0,12676.0,8774.0,3540.0,785.0,Outside of Chicago,Near North Side,Lake View,West Town,Lincoln Park,67660.0,8774.0,8747.0,5546.0,4779.0,,,,,,,,,,,,,,,,6581,,,,,,,,,,2.311321129,1754.479941981974,86.015374292735075,0.04902613716721466,294.446169224236940,0.16782532657034055,22.617367010063539,0.012891208653268215,296.509110444299150,0.16900114008105632,121.115595702571650,0.06903219170790385,82.697289198610420,0.04713492996972665,715.454041688851590,0.40778695986722335,0.981433057139127,0.000559386877931723,74.515683362645660,0.042471664440043654,60.127878000820729,0.03427105466529095,33147.0,17491.0,2355.0,1604.0,15722.0,1085.0,38875.0,6218.0,266.0,596.0,5356.0,7063.0,376.0,752.0,5935.0,8158.0,840.0,2686.0,4632.0,30595.0,18144.0,9014.0,3437.0,68860.0,14205.0,83065.0,66404.0,16661.0,3924.0,66404.0,3742.0,1866.0,1974.0,456.0,704.0,522.0,1279.0,5330.0,788.0,50397,2805,13884,4434,1291,,,,,,,,,,,,,,,,,,
Near South Side,9509,21390,23190.0,3581.0,7927.0,6127.0,3536.0,1305.0,571.0,143.0,35.16724336793541,10433.0,1243.0,5488.0,5375.0,651.0,23014.0,19866.0,16397.0,15787.0,599.0,3469.0,997.0,14215.0,6455.0,1149.0,3919.0,1891.0,801.0,N/A,2530.0,8745.0,1681.0,150.0,18401.0,612.0,1110.0,2516.0,654.0,6142.0,7367.0,2230.0,1693.0,1954.0,1319.0,2600.0,3310.0,87812.73692191055,13106.0,6714.0,6392.0,1458.0,14564.0,301.0,1573.0,58.0,306.0,12309.0,3.8464980544747083,9542.0,2500.0,905.0,1617.0,,5376.0,7059.0,1742.0,379.0,8.0,146.0,1702.0,2862.0,1944.0,374734.7145022739,11501.0,Professional,Health Care,Education,Finance,Accommodation and Food Service,1852.0,1478.0,1419.0,1284.0,704.0,14777.0,Arts and Entertainment,Health Care,Accommodation and Food Service,Administration,Construction,3701.0,3475.0,2200.0,1939.0,810.0,The Loop,Outside of Chicago,Near North Side,Near West Side,Hyde Park,3576.0,3254.0,1230.0,1014.0,337.0,Outside of Chicago,Near South Side,Lake View,Austin,Auburn Gresham,4876.0,323.0,312.0,274.0,267.0,,,,,,,,,,,,,,,,10237,,,,,,,,,,15.32005461,1140.882984757923,57.521785122161049,0.05041865457776658,96.602646374186193,0.08467357973147766,8.569154193245185,0.007510984305777355,320.780473367335110,0.28116860155943124,48.586638049997497,0.04258687236036464,21.743697498740467,0.01905865701323798,335.435980857464190,0.2940143602269941,n/a,n/a,167.989778051657200,0.14724540579181478,83.652831243136006,0.07332288443313562,7025.0,4020.0,1252.0,809.0,4978.0,554.0,8128.0,1782.0,183.0,163.0,1436.0,1956.0,247.0,205.0,1504.0,1954.0,115.0,378.0,1461.0,7194.0,4052.0,2250.0,892.0,16947.0,4806.0,21753.0,15788.0,5965.0,1136.0,15788.0,804.0,318.0,1330.0,490.0,84.0,94.0,555.0,2196.0,94.0,2393,377,6052,516,171,,,,,,,,,,,,,,,,,,
Near West Side,46419,54881,62560.0,11969.0,26823.0,12502.0,6978.0,2744.0,1255.0,289.0,30.74342701722575,26071.0,6105.0,18559.0,10267.0,1558.0,57414.0,54272.0,38477.0,34925.0,3512.0,15795.0,2020.0,32395.0,12104.0,1445.0,8709.0,9428.0,709.0,N/A,8940.0,14267.0,4264.0,637.0,42174.0,3511.0,4597.0,4659.0,1482.0,14689.0,13236.0,7331.0,2893.0,3739.0,3092.0,4542.0,6511.0,75735.76972833117,28108.0,9983.0,18125.0,2718.0,30826.0,1075.0,2701.0,1524.0,3166.0,22323.0,3.952099495136067,11844.0,8217.0,3012.0,7753.0,,13390.0,11012.0,4789.0,1357.0,278.0,627.0,3445.0,4346.0,1493.0,329979.6403121819,27817.0,Professional,Health Care,Finance,Education,Administration,4638.0,3550.0,3056.0,2677.0,2047.0,122367.0,Health Care,Finance,Professional,Administration,Accommodation and Food Service,24200.0,19503.0,15906.0,13018.0,8907.0,Outside of Chicago,The Loop,Near West Side,Near North Side,West Town,8484.0,7861.0,3695.0,2698.0,545.0,Outside of Chicago,Lake View,West Town,Near West Side,Near North Side,58726.0,4418.0,3819.0,3695.0,3540.0,,,,,,,,,,,,,,,,10068,,,,,,,,,,1.483719817,3638.4863771820887,146.504251243081030,0.04026516415228266,351.163372767202990,0.09651358734484797,47.575098333391942,0.013075519158666631,392.941826823276240,0.10799595933284743,567.487317327767300,0.15596796538435062,300.506244118841890,0.08259100432624844,1571.425148091139100,0.4318897984463985,n/a,n/a,55.649277282395275,0.015294622959532465,205.233841194992490,0.056406378894825124,12852.0,9315.0,3176.0,2765.0,10506.0,1705.0,17602.0,4857.0,211.0,619.0,4027.0,3823.0,359.0,722.0,2742.0,3696.0,666.0,1238.0,1792.0,14089.0,8483.0,4453.0,1153.0,48391.0,10646.0,59037.0,44889.0,14148.0,4116.0,44889.0,3651.0,806.0,2983.0,313.0,266.0,786.0,1114.0,3838.0,391.0,11731,4415,24546,4861,866,,,,,,,,,,,,,,,,,,
New City,51721,44377,41098.0,13725.0,9613.0,7856.0,6351.0,2197.0,1065.0,290.0,30.24300818553888,4970.0,25261.0,9490.0,977.0,400.0,40724.0,30209.0,18715.0,14798.0,3917.0,11494.0,242.0,14298.0,7719.0,2584.0,3062.0,887.0,46.0,N/A,3148.0,5269.0,2468.0,1071.0,23791.0,7476.0,10661.0,3235.0,768.0,1167.0,484.0,4799.0,3730.0,1772.0,884.0,568.0,200.0,30622.79670975323,11953.0,4484.0,7464.0,3524.0,15473.0,3598.0,283.0,6090.0,4058.0,1403.0,5.371254787114215,802.0,1812.0,4410.0,8449.0,,1899.0,6103.0,5461.0,1341.0,668.0,2686.0,1541.0,218.0,41.0,123844.01972872997,12133.0,Manufacturing,Health Care,Retail Trade,Accommodation and Food Service,Administration,1425.0,1416.0,1369.0,1337.0,1302.0,11288.0,Manufacturing,Wholesale Trade,Retail Trade,Transportation,Other Service,4438.0,1322.0,1251.0,978.0,839.0,Outside of Chicago,The Loop,New City,Near North Side,Near West Side,4763.0,1613.0,676.0,667.0,658.0,Outside of Chicago,New City,Brighton Park,Bridgeport,Gage Park,4938.0,676.0,404.0,271.0,264.0,,,,,,,,,,,,,,,,11730,,,,,,,,,,1.722084006,3090.8393777387523,244.780283980776200,0.07919540748178788,330.237745614541150,0.10684403336938912,31.041348897207765,0.010043015861897524,162.766175128538410,0.05266083262069011,87.993301952447439,0.028469063318593748,702.639141548863340,0.22732955539828528,1141.026400669119300,0.3691639264360254,n/a,n/a,83.303435003634547,0.02695171920081433,307.051544943624260,0.09934244631251661,2820.0,2502.0,2109.0,4522.0,8387.0,2222.0,3565.0,3051.0,93.0,230.0,2728.0,4928.0,779.0,1603.0,2546.0,1764.0,912.0,548.0,304.0,1646.0,1282.0,240.0,124.0,25260.0,12381.0,37641.0,16043.0,21598.0,10589.0,16043.0,20487.0,137.0,721.0,71.0,50.0,7.0,36.0,79.0,10.0,6789,25948,18252,146,586,,,,,,,,,,,,,,,,,,
North Center,31895,31867,34942.0,8266.0,10302.0,9454.0,4024.0,1602.0,808.0,486.0,33.90758812985461,26996.0,4378.0,713.0,1563.0,1292.0,34862.0,27315.0,21888.0,20953.0,922.0,5427.0,1913.0,18835.0,9294.0,1032.0,6794.0,1547.0,168.0,N/A,1867.0,7373.0,4715.0,594.0,25284.0,1548.0,2478.0,2807.0,925.0,10509.0,7017.0,1416.0,1870.0,2185.0,1986.0,2677.0,4415.0,97702.66868076536,14549.0,7476.0,7073.0,1651.0,16200.0,4004.0,560.0,3802.0,3555.0,4279.0,5.729645903334195,2888.0,1699.0,1720.0,9893.0,,2825.0,6772.0,4036.0,1632.0,935.0,253.0,1187.0,2301.0,3479.0,488677.6145203111,17264.0,Professional,Health Care,Education,Finance,Accommodation and Food Service,2822.0,1916.0,1681.0,1654.0,1468.0,9818.0,Finance,Accommodation and Food Service,Manufacturing,Information,Retail Trade,2142.0,981.0,933.0,923.0,856.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Lake View,4993.0,4621.0,1979.0,1103.0,570.0,Outside of Chicago,North Center,Lake View,Irving Park,Lincoln Square,3858.0,553.0,473.0,310.0,303.0,,,,,,,,,,,,,,,,11868,,,,,,,,,,1.351163559,1309.7834744550944,238.677932428527610,0.18222701468105187,303.332849254295240,0.231590072076982,46.827471151094741,0.03575207052492111,73.453856817129918,0.056080915853430446,76.234124864344949,0.05820360872705347,87.000257438499617,0.06642338915956632,437.140407622113460,0.333750132100251,n/a,n/a,38.672188464431564,0.029525634747010567,8.444386414657432,0.006447162129733334,4491.0,4892.0,2466.0,2700.0,7952.0,548.0,6597.0,944.0,19.0,65.0,860.0,2219.0,135.0,352.0,1732.0,2136.0,398.0,894.0,844.0,9040.0,5786.0,2354.0,900.0,28105.0,3676.0,31781.0,26776.0,5005.0,1322.0,26776.0,2723.0,364.0,117.0,297.0,105.0,33.0,201.0,1052.0,113.0,21938,6496,1333,1324,804,,,,,,,,,,,,,,,,,,
North Lawndale,41768,35912,35423.0,11606.0,8491.0,5864.0,5906.0,1951.0,1055.0,550.0,29.716390111750762,796.0,2897.0,31112.0,83.0,535.0,34467.0,25867.0,13015.0,10193.0,2822.0,12852.0,458.0,9494.0,4656.0,965.0,3236.0,433.0,204.0,N/A,4999.0,4243.0,1497.0,415.0,20497.0,5471.0,6533.0,5239.0,1123.0,1484.0,647.0,5775.0,2558.0,1472.0,727.0,470.0,152.0,24003.021148036252,11154.0,2843.0,8311.0,3474.0,14628.0,1747.0,390.0,4003.0,4962.0,3513.0,5.551582507852138,1695.0,1184.0,1487.0,10262.0,,1664.0,5030.0,6075.0,1523.0,336.0,1490.0,1130.0,167.0,56.0,142388.88888888888,10837.0,Health Care,Administration,Retail Trade,Accommodation and Food Service,Education,2167.0,1388.0,1245.0,1030.0,851.0,7935.0,Health Care,Manufacturing,Retail Trade,Education,Accommodation and Food Service,3240.0,1488.0,817.0,653.0,430.0,Outside of Chicago,The Loop,Near West Side,Near North Side,North Lawndale,4203.0,1495.0,692.0,672.0,372.0,Outside of Chicago,North Lawndale,Austin,South Lawndale,West Town,3200.0,372.0,315.0,287.0,178.0,,,,,,,,,,,,,,,,8495,,,,,,,,,,2.113930777,2054.348526413519,112.578842895410200,0.05480026463277403,353.545088718574450,0.17209596335427726,20.742111191590691,0.010096685603684914,72.115962762485751,0.035104054562925494,126.769582350345900,0.06170792381157457,227.850030473544420,0.11091108813523719,671.907683896239860,0.3270660626749913,n/a,n/a,171.437458788347410,0.08345100969193522,297.401765336980190,0.14476694753260008,3033.0,2883.0,1935.0,3303.0,7621.0,3025.0,3533.0,3906.0,146.0,240.0,3520.0,3539.0,543.0,658.0,2338.0,1450.0,597.0,548.0,305.0,1335.0,1019.0,272.0,44.0,31366.0,1185.0,32551.0,29757.0,2794.0,1034.0,29757.0,2425.0,36.0,0.0,0.0,3.0,51.0,26.0,159.0,94.0,383,1896,39164,54,271,,,,,,,,,,,,,,,,,,
North Park,18514,17931,18743.0,4661.0,3937.0,3714.0,2810.0,1850.0,1171.0,600.0,38.25273338940286,9642.0,3092.0,448.0,5121.0,440.0,18095.0,15086.0,9192.0,8408.0,784.0,5894.0,372.0,7738.0,4748.0,907.0,1385.0,606.0,92.0,N/A,1059.0,2748.0,1888.0,680.0,12948.0,1443.0,2642.0,2312.0,697.0,3889.0,1965.0,1677.0,1317.0,870.0,849.0,826.0,836.0,54387.755102040814,6375.0,3237.0,3138.0,613.0,6988.0,2106.0,151.0,1064.0,1222.0,2417.0,5.429936305732484,261.0,1677.0,2402.0,2648.0,,1859.0,2397.0,2003.0,547.0,182.0,349.0,1277.0,1307.0,265.0,297363.28125,6515.0,Health Care,Retail Trade,Education,Accommodation and Food Service,Professional,1138.0,707.0,706.0,582.0,500.0,5127.0,Health Care,Retail Trade,Education,Manufacturing,Accommodation and Food Service,955.0,692.0,606.0,558.0,501.0,Outside of Chicago,The Loop,Near North Side,Near West Side,North Park,2843.0,1008.0,411.0,218.0,209.0,Outside of Chicago,West Ridge,North Park,Albany Park,Irving Park,2483.0,267.0,209.0,151.0,118.0,,,,,,,,,,,,,,,,15313,,,,,,,,,,5.78007768,1613.6066617178965,250.837365629984450,0.1554513696435382,247.841187730962670,0.15359454916175366,5.214480750232990,0.003231568680239266,79.261752962134494,0.0491208637411982,390.977224280671920,0.24230020460155094,70.332189962333203,0.043586948189378034,316.217405165567810,0.19596932304983966,n/a,n/a,244.567805462054420,0.15156593689423656,8.357249773954381,0.005179236038265354,1893.0,1666.0,1010.0,1806.0,4139.0,463.0,2236.0,1208.0,58.0,222.0,928.0,1597.0,152.0,370.0,1075.0,854.0,294.0,291.0,269.0,2451.0,1627.0,591.0,233.0,9873.0,7561.0,17434.0,7668.0,9766.0,4115.0,7668.0,2124.0,866.0,474.0,501.0,841.0,539.0,579.0,3335.0,507.0,10336,2652,452,4415,659,,,,,,,,,,,,,,,,,,
Norwood Park,37543,37023,36164.0,7522.0,5654.0,8106.0,7812.0,3174.0,2279.0,1618.0,44.37161246612466,29774.0,4225.0,169.0,1178.0,818.0,35614.0,29608.0,19128.0,18007.0,1121.0,10480.0,649.0,17154.0,13498.0,1498.0,1775.0,348.0,35.0,N/A,1843.0,5130.0,5661.0,1884.0,27012.0,2104.0,6987.0,5967.0,2220.0,6256.0,3477.0,2632.0,2452.0,2518.0,1993.0,2730.0,2193.0,71404.61215932915,14518.0,11432.0,3086.0,1245.0,15762.0,10909.0,201.0,1084.0,757.0,2802.0,5.8936170212765955,262.0,2579.0,9496.0,3425.0,,2013.0,5092.0,6501.0,1652.0,504.0,1285.0,4718.0,4466.0,904.0,292028.2542885974,18232.0,Education,Health Care,Public Administration,Retail Trade,Professional,2264.0,2184.0,2093.0,1628.0,1404.0,13863.0,Health Care,Administration,Accommodation and Food Service,Retail Trade,Finance,8092.0,1295.0,797.0,637.0,507.0,Outside of Chicago,The Loop,Near North Side,Norwood Park,Near West Side,8555.0,4076.0,827.0,694.0,547.0,Outside of Chicago,Norwood Park,Portage Park,Dunning,Lake View,7312.0,694.0,368.0,319.0,271.0,,,,,,,,,,,,,,,,14904,,,,,,,,,,1.324893197,2799.7958134309406,1320.782311783493000,0.4717423697283742,133.696898902307540,0.04775237474852567,13.144118306270729,0.0046946703196057695,98.051051540691347,0.03502078654105033,197.634770906013470,0.07058899436806673,15.398395640565010,0.005499828082711298,895.534618427695930,0.3198571174839658,n/a,n/a,111.921414592666780,0.03997484889996869,13.632233331236769,0.004869009827731504,4924.0,4336.0,2088.0,3170.0,9013.0,421.0,5505.0,1931.0,53.0,68.0,1810.0,2870.0,708.0,582.0,1579.0,2465.0,1205.0,652.0,608.0,6869.0,4507.0,1742.0,620.0,26617.0,7411.0,34027.0,23699.0,10328.0,3977.0,23699.0,2488.0,4637.0,131.0,586.0,449.0,26.0,120.0,1787.0,105.0,33176,2404,332,1212,419,,,,,,,,,,,,,,,,,,
Oakland,6110,5918,6474.0,2192.0,1217.0,1396.0,967.0,509.0,157.0,36.0,33.118161925601754,125.0,240.0,5949.0,124.0,36.0,6474.0,4800.0,3197.0,2518.0,679.0,1603.0,115.0,2300.0,1127.0,185.0,869.0,115.0,4.0,N/A,1172.0,1395.0,211.0,82.0,3762.0,578.0,856.0,1124.0,294.0,468.0,442.0,1293.0,755.0,338.0,203.0,163.0,108.0,28231.132075471698,2860.0,414.0,2446.0,271.0,3131.0,222.0,91.0,117.0,283.0,2418.0,4.397532188841201,1512.0,800.0,587.0,232.0,,1097.0,1074.0,720.0,134.0,106.0,81.0,205.0,105.0,23.0,210169.49152542374,2325.0,Health Care,Education,Administration,Accommodation and Food Service,Retail Trade,411.0,290.0,230.0,212.0,199.0,190.0,Health Care,Real Estate,Education,Retail Trade,Accommodation and Food Service,91.0,63.0,15.0,7.0,6.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Douglas,592.0,568.0,253.0,189.0,57.0,Outside of Chicago,South Shore,Chicago Lawn,Chatham,Logan Square,53.0,8.0,8.0,7.0,6.0,,,,,,,,,,,,,,,,10286,,,,,,,,,,8.019721121,372.03683702784053,25.680359923009391,0.06902639031168749,56.809016250293823,0.15269728853770104,0.142606976504522,0.0003833141299764634,2.285026309413492,0.006141935641825966,63.400708542244246,0.1704151369760726,n/a,n/a,117.155008429099690,0.31490163545372973,n/a,n/a,66.714839323862350,0.17932320857482695,39.849271273413009,0.10711109037417975,1277.0,743.0,296.0,544.0,1517.0,712.0,1343.0,1069.0,17.0,315.0,737.0,876.0,162.0,273.0,441.0,338.0,151.0,133.0,54.0,468.0,272.0,141.0,55.0,5434.0,591.0,6025.0,5321.0,704.0,157.0,5321.0,203.0,6.0,0.0,14.0,0.0,0.0,25.0,116.0,340.0,40,58,5957,8,47,,,,,,,,,,,,,,,,,,
O'Hare,11665,12756,13130.0,2507.0,3332.0,3192.0,2101.0,1180.0,579.0,238.0,37.28864353312303,9664.0,1147.0,233.0,1423.0,662.0,13183.0,10919.0,7285.0,6681.0,604.0,3633.0,192.0,6369.0,4932.0,269.0,1061.0,60.0,47.0,N/A,656.0,3381.0,1885.0,313.0,10206.0,1130.0,2354.0,2066.0,930.0,2351.0,1375.0,1726.0,1427.0,1329.0,945.0,493.0,311.0,49208.86075949367,6231.0,2686.0,3550.0,409.0,6645.0,898.0,31.0,352.0,255.0,5110.0,4.497666525243954,280.0,3326.0,2946.0,93.0,,1980.0,3434.0,1139.0,26.0,65.0,1300.0,789.0,532.0,61.0,153915.09433962265,5389.0,Health Care,Retail Trade,Manufacturing,Transportation,Administration,621.0,535.0,471.0,455.0,444.0,48110.0,Transportation,Accommodation and Food Service,Professional,Administration,Information,28461.0,3649.0,3052.0,2268.0,2209.0,Outside of Chicago,The Loop,O'Hare,Near North Side,Near West Side,2934.0,701.0,467.0,225.0,181.0,Outside of Chicago,Lake View,Austin,Logan Square,Near North Side,32958.0,743.0,707.0,692.0,646.0,,,,,,,,,,,,,,,,31817,,,,,,,,,,0.139860693,8536.170970857527,97.336908731013622,0.011402877128787797,134.027558728977790,0.015701133352008487,n/a,n/a,139.821688091055730,0.01637990717013597,55.984625374830557,0.006558517345301771,32.673972867936385,0.0038277083459885316,6481.928012194052800,0.75934842850774,n/a,n/a,1454.513357575559900,0.17039412197122877,139.884847294100780,0.016387306178808674,2504.0,2025.0,993.0,709.0,3489.0,384.0,2742.0,1100.0,27.0,148.0,925.0,1936.0,412.0,286.0,1238.0,1328.0,508.0,665.0,155.0,1709.0,1342.0,274.0,93.0,5629.0,6656.0,12286.0,4567.0,7719.0,3444.0,4567.0,828.0,3764.0,60.0,361.0,978.0,36.0,491.0,1080.0,120.0,9486,761,249,864,305,,,,,,,,,,,,,,,,,,
