,GEOG,MEDINC,IN_LBFRC,EMP,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,OTHER,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,TOT_POP,TOT_HH,WHITE,HISP,BLACK,ASIAN,2010_POP,2000_POP,YEAR,EMP_RATE,WHITE_PCT,HISP_PCT,BLACK_PCT,ASIAN_PCT,OTHER_PCT,OWN_OCC_HU_PCT,RENT_OCC_HU_PCT,VAC_HU_PCT
37,Lake View,75959.74147,73702.0,70518.0,3647.0,1557.0,3577.0,8641.0,39635.0,,26102.0,18421.0,8993.0,2686.0,999.0,2643.0,19467.0,32758.0,4976.0,97968.0,52225.0,78123.0,7133.0,3430.0,6639.0,94368,94817,2016,0.9567990013839516,0.7974338559529642,0.07280948881267353,0.03501143230442594,0.06776702596766292,0.026978196962273396,0.3727525131641934,0.6272474868358066,0.09528003829583533
38,Lincoln Park,89279.35943,44369.0,42252.0,3302.0,3341.0,1642.0,5285.0,21981.0,,15349.0,10644.0,6186.0,2258.0,1200.0,1511.0,14092.0,18179.0,3366.0,65951.0,32271.0,53345.0,4771.0,2691.0,3633.0,64116,64320,2016,0.9522865063445198,0.8088580916134706,0.07234158693575533,0.04080302042425437,0.0550863519885976,0.022910949037922092,0.436676892566081,0.563323107433919,0.10430417402621549
39,Lincoln Square,62536.71072,25806.0,23757.0,2697.0,494.0,2719.0,3471.0,10048.0,,6856.0,7015.0,4036.0,1006.0,536.0,1183.0,6797.0,10926.0,1726.0,39547.0,17723.0,25865.0,6236.0,1525.0,4738.0,39493,44574,2016,0.9205998604975587,0.6540319113965661,0.15768579158975396,0.03856171138139429,0.11980681214757125,0.02991377348471439,0.38351294927495344,0.6164870507250465,0.0973875754669074
40,Logan Square,55769.06506,44252.0,41082.0,4701.0,994.0,6976.0,8754.0,10496.0,,7018.0,13649.0,8465.0,1807.0,1022.0,1477.0,10712.0,18086.0,3163.0,73163.0,28798.0,31332.0,34648.0,3917.0,1789.0,72791,82715,2016,0.9283648196691675,0.42824925167092653,0.4735727075160942,0.053537990514331016,0.02445225045446469,0.020187799844183535,0.3719702757135912,0.6280297242864088,0.10983401625112856
41,Lower West Side,35115.8147,18968.0,16252.0,1545.0,172.0,3466.0,4650.0,4069.0,,2895.0,6782.0,3370.0,520.0,335.0,338.0,3071.0,8830.0,2001.0,34979.0,11901.0,4303.0,28661.0,1294.0,383.0,35769,44031,2016,0.8568114719527625,0.12301666714314304,0.8193773406901284,0.036993624746276335,0.010949426798936505,0.009662940621515766,0.25804554239139565,0.7419544576086043,0.1681371313335014
42,McKinley Park,42484.7561,8336.0,7171.0,1886.0,245.0,1756.0,1083.0,647.0,,383.0,2224.0,2387.0,406.0,234.0,227.0,2963.0,2172.0,499.0,16449.0,5135.0,3104.0,9487.0,446.0,3185.0,15612,15962,2016,0.8602447216890595,0.18870448051553285,0.5767523861632926,0.027114110280260197,0.19362879202383124,0.013800231017083105,0.5770204479065238,0.42297955209347615,0.09717624148003895
43,Montclare,41592.52669,6381.0,5595.0,2266.0,123.0,917.0,634.0,1016.0,,921.0,2096.0,1347.0,362.0,230.0,105.0,2499.0,1929.0,528.0,12887.0,4429.0,4072.0,7503.0,466.0,741.0,13426,12646,2016,0.8768218147625764,0.315977341506945,0.582214634903391,0.03616047179328005,0.05749980600605261,0.008147745790331342,0.5642357191239558,0.4355384962745541,0.11921426958681418
44,Morgan Park,61446.85039,10810.0,9187.0,6366.0,534.0,326.0,512.0,1200.0,,759.0,2249.0,3769.0,1695.0,534.0,473.0,5880.0,2075.0,1050.0,23220.0,7955.0,6938.0,625.0,15132.0,52.0,22544,25226,2016,0.8498612395929694,0.29879414298018947,0.026916451335055987,0.6516795865633075,0.002239448751076658,0.020370370370370372,0.7391577624135763,0.2608422375864236,0.13199245757385292
45,Mount Greenwood,89728.31268,9572.0,8734.0,6094.0,63.0,35.0,169.0,611.0,,427.0,1830.0,3447.0,992.0,293.0,211.0,5611.0,805.0,573.0,18357.0,6416.0,15870.0,1040.0,826.0,410.0,19093,18820,2016,0.9124529878813206,0.8645203464618402,0.05665413738628316,0.04499645911641336,0.022334804161900094,0.011494252873563218,0.8745324189526185,0.12546758104738154,0.08930798004987531
46,Near North Side,83626.34787,58372.0,54436.0,1276.0,1876.0,567.0,1752.0,57196.0,,35835.0,17925.0,7365.0,1219.0,357.0,2239.0,21830.0,31134.0,9737.0,84305.0,52964.0,60299.0,4828.0,7908.0,9031.0,80484,72811,2016,0.9325704104707737,0.7152482059189846,0.057268252179586025,0.09380226558329874,0.10712294644445762,0.026558329873672973,0.41216675477682957,0.5878332452231705,0.18384185484480023
47,Near South Side,74315.21739,15494.0,14744.0,310.0,1503.0,57.0,410.0,12379.0,,6146.0,6536.0,1617.0,338.0,39.0,706.0,5881.0,6718.0,2077.0,22021.0,12599.0,10087.0,1424.0,5558.0,4246.0,21390,9509,2016,0.9515941654834129,0.4580627582761909,0.06466554652377277,0.2523954407156805,0.1928159484128786,0.032060306071477224,0.46678307802206526,0.5332169219779348,0.16485435352012065
48,Near West Side,70925.36408,37077.0,33063.0,1186.0,2492.0,1755.0,3108.0,21476.0,,12604.0,11110.0,4899.0,1189.0,248.0,1229.0,10156.0,16817.0,3077.0,58899.0,26973.0,25091.0,6046.0,17802.0,8731.0,54881,46419,2016,0.8917388138198883,0.42600044143364063,0.10265029966552913,0.3022462181021749,0.1482368121699859,0.020866228628669416,0.37652467282096913,0.6234753271790309,0.11407704000296592
49,New City,30769.00238,18540.0,13923.0,3523.0,301.0,5937.0,4029.0,1685.0,,1875.0,5817.0,5711.0,1447.0,659.0,437.0,4591.0,6913.0,4006.0,41520.0,11508.0,5441.0,23511.0,11217.0,913.0,44377,51721,2016,0.7509708737864078,0.13104527938342966,0.566257225433526,0.27015895953757224,0.02198940269749518,0.01052504816955684,0.3989398679179701,0.6007125477928398,0.3481056656239138
50,North Center,91860.46512,22655.0,21591.0,3833.0,546.0,4137.0,3648.0,4141.0,,3217.0,6573.0,4046.0,1636.0,851.0,1048.0,7417.0,7253.0,1653.0,34815.0,14670.0,27043.0,4817.0,594.0,1313.0,31867,31895,2016,0.9530346501875966,0.7767628895590981,0.138359902340945,0.017061611374407582,0.0377136291828235,0.030101967542725837,0.5055896387184731,0.49441036128152693,0.11267893660531697
51,North Lawndale,23324.59207,12406.0,9257.0,1585.0,376.0,4149.0,4846.0,3677.0,,1928.0,4981.0,6034.0,1347.0,387.0,391.0,2534.0,8221.0,3922.0,35623.0,10755.0,713.0,2358.0,32077.0,84.0,35912,41768,2016,0.7461712074802515,0.020015158745754148,0.06619318979311119,0.9004575695477641,0.002358027117311849,0.010976054796058727,0.23561134356113436,0.7643886564388657,0.36466759646675967
52,North Park,52590.23355,9318.0,8389.0,2337.0,100.0,1070.0,1275.0,2265.0,,1758.0,2416.0,2027.0,624.0,241.0,306.0,3396.0,3080.0,590.0,18058.0,6476.0,8998.0,3864.0,531.0,4359.0,17931,18514,2016,0.9003004936681691,0.4982833093365821,0.213977184627312,0.02940524975080297,0.24138885812382324,0.016945398161479677,0.5243977764051884,0.47560222359481164,0.09110562075355158
53,Norwood Park,71071.15821,19447.0,17723.0,11065.0,255.0,1113.0,549.0,2658.0,,1912.0,4815.0,6552.0,1813.0,591.0,675.0,11634.0,2761.0,1287.0,36651.0,14397.0,29745.0,4529.0,343.0,1359.0,37023,37543,2016,0.911348794158482,0.8115740361790947,0.12357098032795831,0.009358544105208588,0.03707947941393141,0.01841695997380699,0.8080850177120233,0.19177606445787318,0.08939362367159825
54,O'Hare,43702.2293,7484.0,6818.0,834.0,20.0,392.0,452.0,4981.0,,1701.0,3369.0,1537.0,16.0,57.0,584.0,2790.0,3436.0,455.0,14329.0,6221.0,10543.0,1678.0,152.0,1372.0,12756,11665,2016,0.9110101549973276,0.7357805848279713,0.11710517133086747,0.010607858189685253,0.09574987787005373,0.04075650778142229,0.4484809516154959,0.5523227776884745,0.07313936666130848
55,Oakland,24841.26984,3139.0,2274.0,316.0,93.0,107.0,290.0,2345.0,,1055.0,1129.0,753.0,158.0,56.0,12.0,594.0,2216.0,341.0,6473.0,2810.0,147.0,122.0,6052.0,140.0,5918,6110,2016,0.7244345332908569,0.022709717287192954,0.018847520469643133,0.934960605592461,0.021628302178279005,0.0018538544724239147,0.21138790035587188,0.7886120996441282,0.12135231316725979
56,Portage Park,55212.82051,37412.0,32973.0,10206.0,178.0,5622.0,4535.0,4206.0,,4256.0,9081.0,7458.0,2804.0,1243.0,999.0,12552.0,9934.0,2356.0,64421.0,22485.0,32750.0,26979.0,827.0,2866.0,64124,65340,2016,0.8813482305142735,0.5083745983452601,0.4187920088170007,0.01283742878874901,0.04448859843839742,0.01550736561059282,0.5582388258839226,0.44180564820991775,0.10478096508783634
57,Pullman,38286.51685,3564.0,2647.0,1054.0,1436.0,259.0,386.0,294.0,,371.0,1526.0,1251.0,225.0,69.0,18.0,1446.0,1481.0,515.0,6970.0,2927.0,605.0,570.0,5735.0,42.0,7325,8921,2016,0.7427048260381593,0.08680057388809183,0.08177905308464849,0.8228120516499282,0.006025824964131995,0.002582496413199426,0.49402118209771095,0.505978817902289,0.1759480696959344
58,Riverdale,14390.49587,2512.0,1496.0,569.0,1578.0,80.0,98.0,955.0,,439.0,1297.0,1101.0,358.0,85.0,26.0,251.0,2065.0,964.0,7190.0,2316.0,74.0,180.0,6910.0,0.0,6482,9809,2016,0.5955414012738853,0.010292072322670376,0.025034770514603615,0.96105702364395,0.0,0.0036161335187760778,0.10837651122625216,0.8916234887737479,0.4162348877374784
59,Rogers Park,37932.09877,31727.0,28748.0,1580.0,628.0,834.0,3138.0,21317.0,,13966.0,9203.0,3147.0,809.0,410.0,1578.0,6206.0,17281.0,4048.0,55053.0,23487.0,22094.0,13530.0,14325.0,3526.0,54991,63484,2016,0.906105210073439,0.401322362087443,0.24576317366900988,0.26020380360743284,0.06404737253192379,0.02866328810419051,0.26423127687657,0.73576872312343,0.17235066206837826
60,Roseland,38105.9719,18183.0,13623.0,10485.0,1408.0,2487.0,1413.0,1977.0,,1536.0,5508.0,6517.0,2861.0,1385.0,335.0,8138.0,6511.0,3158.0,44267.0,14649.0,471.0,489.0,42822.0,150.0,44619,52723,2016,0.7492163009404389,0.010639980120631621,0.011046603564732194,0.9673571735152596,0.003388528700838096,0.007567714098538415,0.5555328008737798,0.44446719912622024,0.21557785514369582
61,South Chicago,29518.18182,12160.0,9533.0,4021.0,391.0,3527.0,3231.0,2857.0,,2407.0,4638.0,4962.0,1501.0,564.0,273.0,3884.0,6292.0,3896.0,28550.0,10176.0,875.0,6494.0,20802.0,106.0,31198,38596,2016,0.7839638157894737,0.03064798598949212,0.22746059544658495,0.72861646234676,0.003712784588441331,0.009562171628721541,0.3816823899371069,0.6183176100628931,0.3828616352201258
62,South Deering,33625.49801,6771.0,5299.0,2717.0,1689.0,609.0,330.0,428.0,,444.0,2026.0,2351.0,723.0,234.0,172.0,2949.0,2053.0,776.0,15570.0,5002.0,709.0,4931.0,9722.0,36.0,15109,16990,2016,0.7826022744055531,0.04553628773281952,0.31669877970456006,0.6244059087989724,0.0023121387283236996,0.011046885035324342,0.5895641743302679,0.4104358256697321,0.15513794482207116
63,South Lawndale,31385.56338,29161.0,24642.0,3730.0,437.0,7751.0,6481.0,2883.0,,2521.0,10694.0,6341.0,1094.0,671.0,249.0,6168.0,11279.0,3874.0,72881.0,17447.0,2393.0,61499.0,8570.0,170.0,79288,91071,2016,0.8450327492198484,0.03283434640029637,0.8438276093906505,0.11758894636462178,0.0023325695311535244,0.003416528313277809,0.35352782713360464,0.6464721728663954,0.22204390439617125
64,South Shore,27391.3872,24463.0,18963.0,3723.0,737.0,2396.0,6255.0,16187.0,,11030.0,9966.0,5762.0,1790.0,783.0,990.0,5247.0,17482.0,6602.0,51450.0,22729.0,928.0,1179.0,48198.0,155.0,52010,61556,2016,0.7751706659036095,0.018036929057337222,0.022915451895043733,0.9367930029154519,0.003012633624878523,0.01924198250728863,0.23085045536539223,0.7691495446346077,0.2904659245897312
65,The Loop,90436.02103,20993.0,19875.0,358.0,218.0,91.0,47.0,19696.0,,10927.0,7694.0,1747.0,137.0,39.0,808.0,6969.0,9725.0,3850.0,30642.0,16694.0,19094.0,1823.0,3786.0,5131.0,29283,16388,2016,0.9467441528128424,0.6231316493701455,0.059493505645845574,0.12355590366164089,0.16744990535865806,0.02636903596370994,0.4174553731879717,0.5825446268120282,0.23062178028034025
66,Uptown,44288.14383,35021.0,31483.0,1092.0,624.0,732.0,2227.0,27732.0,,18482.0,8782.0,4337.0,573.0,263.0,2056.0,8918.0,20377.0,3142.0,54062.0,29295.0,28972.0,6964.0,10785.0,5285.0,56362,63551,2016,0.8989749007738215,0.5359032222263327,0.1288150641855647,0.199493174503348,0.09775812955495543,0.03803040952979912,0.3044205495818399,0.69557945041816,0.10725379757637822
67,Washington Heights,40607.31132,12989.0,9977.0,7620.0,154.0,610.0,720.0,1307.0,,1009.0,2728.0,4681.0,1450.0,550.0,483.0,6254.0,3029.0,1135.0,26435.0,9283.0,198.0,359.0,25394.0,1.0,26493,29843,2016,0.7681114789437216,0.007490069982977114,0.013580480423680727,0.9606203896349537,3.782863627766219e-05,0.018271231322110837,0.6737046213508564,0.3262953786491436,0.1222665086717656
68,Washington Park,22270.91633,4668.0,3280.0,248.0,194.0,451.0,1391.0,3328.0,,965.0,2036.0,2053.0,528.0,73.0,287.0,751.0,3421.0,1483.0,11647.0,4172.0,33.0,246.0,11070.0,11.0,11717,14146,2016,0.702656383890317,0.002833347643169915,0.021121318794539365,0.9504593457542715,0.0009444492143899717,0.02464153859362926,0.18000958772770853,0.8199904122722914,0.35546500479386384
69,West Elsdon,44883.38192,9415.0,8149.0,3738.0,205.0,490.0,501.0,466.0,,317.0,1673.0,2236.0,733.0,457.0,24.0,3701.0,1386.0,330.0,19192.0,5087.0,3403.0,15371.0,135.0,260.0,18109,15921,2016,0.8655337227827934,0.1773134639433097,0.8009066277615673,0.0070341809087119634,0.013547311379741559,0.0012505210504376823,0.727540790249656,0.272459209750344,0.06487124041674858
70,West Englewood,27061.45967,14220.0,8987.0,6700.0,207.0,3851.0,1565.0,922.0,,1245.0,3618.0,5222.0,1969.0,1213.0,503.0,4816.0,5220.0,3231.0,34272.0,10036.0,258.0,1297.0,32203.0,11.0,35505,45282,2016,0.6319971870604782,0.007528011204481793,0.03784430438842203,0.9396300186741363,0.00032096171802054155,0.014676704014939309,0.47987245914707055,0.5201275408529294,0.32194101235552014
71,West Garfield Park,25421.12299,5915.0,4702.0,751.0,99.0,3028.0,1932.0,1961.0,,1492.0,2333.0,2932.0,805.0,208.0,65.0,1358.0,4074.0,2339.0,18894.0,5432.0,289.0,399.0,18091.0,49.0,18001,23019,2016,0.7949281487743026,0.015295861119932254,0.021117815179422038,0.9574997353657245,0.002593415899227268,0.0034402455806076004,0.25,0.75,0.43059646539027985
72,West Lawn,48891.99255,16123.0,14049.0,6824.0,118.0,1058.0,726.0,991.0,,814.0,2171.0,4215.0,1772.0,777.0,126.0,6711.0,2339.0,699.0,33477.0,9050.0,5350.0,26926.0,932.0,143.0,33355,29235,2016,0.8713638900948955,0.15981121366908624,0.8043134092063208,0.027840009558801566,0.0042715894494727725,0.0037637781163186667,0.7415469613259669,0.25845303867403313,0.07723756906077348
73,West Pullman,34154.35746,11820.0,8796.0,7621.0,373.0,1991.0,551.0,602.0,,717.0,2620.0,5437.0,1833.0,689.0,258.0,5556.0,3604.0,2136.0,28171.0,9159.0,279.0,1275.0,26308.0,51.0,29651,36649,2016,0.7441624365482233,0.009903801781974371,0.04525930921870008,0.9338681622945583,0.0018103723687480032,0.00915835433601931,0.6066164428431051,0.3934927393820286,0.2332132328856862
74,West Ridge,48066.74566,35670.0,32115.0,5053.0,1353.0,2859.0,7182.0,11155.0,,6852.0,9780.0,8785.0,1719.0,577.0,2351.0,11542.0,12703.0,3468.0,73019.0,24245.0,32839.0,13088.0,7644.0,17097.0,71942,73199,2016,0.900336417157275,0.4497322614661937,0.17924101946068832,0.10468508196496802,0.23414453772305838,0.03219709938509155,0.4760569189523613,0.5239430810476386,0.14303980202103528
75,West Town,71267.18213,58449.0,54058.0,4261.0,1663.0,5833.0,13895.0,15039.0,,8686.0,19128.0,9999.0,2330.0,593.0,2379.0,14267.0,22951.0,3518.0,85211.0,37218.0,49536.0,23740.0,6205.0,3351.0,82236,87435,2016,0.9248746770688977,0.5813333959230615,0.27860252784264944,0.07281923695297556,0.039325908626820484,0.027918930654492965,0.383336020205277,0.616663979794723,0.09452415497877371
76,Woodlawn,25801.33556,9723.0,7508.0,977.0,458.0,2089.0,3212.0,5254.0,,3072.0,3798.0,3795.0,1038.0,302.0,449.0,1921.0,7033.0,3051.0,22817.0,8954.0,1951.0,438.0,19339.0,640.0,23740,27086,2016,0.7721896533991567,0.08550642065126879,0.0191962133496954,0.8475697944515055,0.02804926151553666,0.01967831003199369,0.21454098726825999,0.78545901273174,0.3407415680142953
0,Albany Park,51968.84984025559,29624.0,26868.0,3500.0,164.0,3570.0,3643.0,7290.0,-9999.0,4459.0,7331.0,4826.0,1234.0,341.0,1289.0,6405.0,10068.0,1718.0,52079.0,16473.0,15349.0,25003.0,2215.0,8223.0,51542,57655,2017,0.9069673237915203,0.2947253211467194,0.4800975441156704,0.042531538624013515,0.15789473684210525,0.02475085927149139,0.38881806592606083,0.6111819340739392,0.10429187154738057
1,Archer Heights,43393.536121673,6594.0,5808.0,1951.0,57.0,1044.0,958.0,201.0,-9999.0,357.0,1455.0,1806.0,402.0,227.0,82.0,2140.0,1700.0,407.0,13266.0,3839.0,2572.0,10109.0,114.0,388.0,13393,12644,2017,0.8808007279344859,0.19387908940147747,0.7620232172470979,0.008593396653098146,0.029247700889491933,0.006181215136439017,0.5574368325084658,0.44282365199270646,0.10601719197707736
2,Armour Square,24336.46112600536,6997.0,5919.0,441.0,753.0,751.0,1160.0,2599.0,-9999.0,1358.0,1877.0,2040.0,285.0,158.0,413.0,1858.0,3362.0,498.0,14068.0,5221.0,1545.0,438.0,1348.0,10324.0,13391,12032,2017,0.8459339717021581,0.10982371339209554,0.03113448962183679,0.09582030139323287,0.7338640887119704,0.029357406880864374,0.3558705228883356,0.6439379429228117,0.09538402604864968
3,Ashburn,63573.16227461858,21985.0,19004.0,11826.0,50.0,316.0,472.0,809.0,-9999.0,397.0,2221.0,7452.0,2548.0,863.0,641.0,10850.0,1973.0,658.0,42752.0,12823.0,5555.0,15455.0,20817.0,284.0,41081,39584,2017,0.8644075506026836,0.12993544161676646,0.3615035553892216,0.4869245883233533,0.006642964071856288,0.014993450598802395,0.8461358496451689,0.15386415035483117,0.0513140450752554
4,Auburn Gresham,29388.71473354232,20187.0,14910.0,8335.0,372.0,4132.0,3666.0,3874.0,-9999.0,3672.0,7045.0,6608.0,2139.0,971.0,403.0,7498.0,9652.0,3285.0,45842.0,17150.0,231.0,689.0,44402.0,117.0,48743,55928,2017,0.7385941447466191,0.0050390471619911874,0.015029885258060293,0.9685877579512238,0.0025522446664630687,0.008791064962261681,0.437201166180758,0.562798833819242,0.1915451895043732
5,Austin,31634.300421151147,41638.0,33519.0,9937.0,616.0,11234.0,7074.0,8364.0,-9999.0,6788.0,13808.0,11384.0,3333.0,1982.0,625.0,12670.0,19367.0,5258.0,97643.0,32037.0,4353.0,11132.0,81066.0,467.0,98514,117527,2017,0.8050098467745809,0.04458076871869975,0.11400714848990712,0.8302284854008992,0.004782728920659955,0.006400868469833987,0.3954802259887006,0.6045197740112994,0.16412273308986483
6,Avalon Park,41351.35135135135,4498.0,3493.0,2652.0,255.0,332.0,464.0,711.0,-9999.0,956.0,957.0,1503.0,655.0,341.0,86.0,2500.0,1274.0,639.0,9780.0,3775.0,52.0,62.0,9521.0,59.0,10185,11147,2017,0.7765673632725656,0.005316973415132925,0.006339468302658487,0.9735173824130879,0.006032719836400818,0.008793456032719837,0.6622516556291391,0.3374834437086093,0.16927152317880795
7,Avondale,44663.32378223496,21289.0,19621.0,2472.0,445.0,4544.0,4767.0,2920.0,-9999.0,2835.0,6944.0,4121.0,707.0,553.0,712.0,5050.0,8514.0,1596.0,39721.0,13564.0,12327.0,24563.0,842.0,1277.0,39262,43083,2017,0.9216496782375875,0.3103396188414189,0.6183882581002492,0.0211978550388963,0.03214924095566577,0.017925027063769795,0.3723090533765851,0.627690946623415,0.11766440578000589
8,Belmont Cragin,43533.84841795438,40580.0,35575.0,8771.0,517.0,5917.0,5720.0,3198.0,-9999.0,3475.0,10290.0,6548.0,2401.0,1506.0,862.0,10745.0,10982.0,2492.0,79159.0,21726.0,11276.0,63355.0,2483.0,1183.0,78743,78144,2017,0.8766633809758502,0.14244747912429415,0.8003511919049002,0.03136724819666747,0.014944605161763033,0.010889475612375092,0.494568719506582,0.5054773082942097,0.11470127957286201
9,Beverly,90765.76576576575,10947.0,10163.0,6290.0,60.0,348.0,224.0,1039.0,-9999.0,860.0,1417.0,3181.0,1876.0,644.0,439.0,6227.0,1265.0,486.0,20815.0,7492.0,11604.0,1414.0,7257.0,101.0,20034,21992,2017,0.9283822051703663,0.5574825846745136,0.06793177996637041,0.3486428056689887,0.0048522699975978864,0.021090559692529424,0.8311532301121196,0.16884676988788042,0.06486919380672718
10,Bridgeport,43056.49241146712,18834.0,16720.0,3873.0,438.0,3622.0,3694.0,2168.0,-9999.0,2043.0,5442.0,4626.0,1297.0,422.0,861.0,5609.0,6911.0,1310.0,33878.0,12519.0,10818.0,9546.0,951.0,11702.0,31977,33694,2017,0.8877561856217479,0.31932227404215124,0.28177578369443296,0.028071314717515793,0.3454159041265718,0.025414723419328177,0.44803898074926113,0.5520408978352903,0.1046409457624411
11,Brighton Park,36077.44107744108,20579.0,17856.0,3206.0,263.0,6402.0,3541.0,546.0,-9999.0,1217.0,6154.0,4998.0,1047.0,577.0,106.0,5554.0,6476.0,1963.0,44202.0,12030.0,2844.0,37620.0,677.0,2955.0,45368,44912,2017,0.8676806453180427,0.06434098004615176,0.8510927107370707,0.01531604904755441,0.06685217863445093,0.002398081534772182,0.4616791354945968,0.5383208645054032,0.1631753948462178
12,Burnside,23632.075471698117,1089.0,855.0,683.0,12.0,219.0,174.0,188.0,-9999.0,290.0,276.0,458.0,235.0,17.0,0.0,405.0,482.0,389.0,2601.0,887.0,0.0,0.0,2601.0,0.0,2916,3294,2017,0.7851239669421488,0.0,0.0,1.0,0.0,0.0,0.45659526493799324,0.5434047350620068,0.43855693348365277
13,Calumet Heights,49922.94520547945,6486.0,5392.0,4491.0,183.0,544.0,505.0,235.0,-9999.0,322.0,1450.0,3121.0,759.0,338.0,141.0,4176.0,1193.0,621.0,13732.0,5369.0,308.0,443.0,12835.0,5.0,13812,15974,2017,0.8313290163428924,0.022429362073987765,0.032260413632391495,0.9346781240897174,0.00036411302068161956,0.010267987183221671,0.7777984727137269,0.22220152728627304,0.11566399701992923
14,Chatham,32221.746575342466,14979.0,11933.0,5366.0,454.0,1580.0,2938.0,6175.0,-9999.0,4594.0,5575.0,4653.0,1288.0,424.0,278.0,5027.0,8534.0,2972.0,31392.0,13560.0,389.0,287.0,30329.0,109.0,31028,37275,2017,0.7966486414313372,0.012391692150866463,0.009142456676860346,0.9661378695208971,0.003472222222222222,0.008855759429153924,0.3707227138643068,0.6293510324483775,0.2191740412979351
